sense_type,source_id,target_id
synonym,05035215,06544920
synonym,05035216,06565205
antonym,05035218,06725007
antonym,05035218,06760012
synonym,05035502,06724105
nearsynonym,05036001,06541601
nearsynonym,05036002,06541602
nearsynonym,05036003,06541603
hypernym,05036003,05186501
antonym,05036101,06558501
antonym,05036101,06630201
synonym,05036101,06773501
antonym,05036101,06607401
varword,05036103,06550001
synonym,05036103,05086601
synonym,05036104,06550001
hypernym,05036104,06607001
synonym,05036106,07085703
antonym,05036102,06558502
antonym,05036102,06630202
antonym,05036102,06607403
synonym,05036102,06773502
nearsynonym,05036301,05085501
nearsynonym,05036301,05132801
nearsynonym,05036301,06696001
nearsynonym,05036301,06561201
nearsynonym,05036301,06669301
nearsynonym,05036301,05108301
nearsynonym,05036302,05085502
nearsynonym,05036302,05132802
nearsynonym,05036302,06696002
nearsynonym,05036302,06561202
nearsynonym,05036302,06669302
nearsynonym,05036302,05108302
nearsynonym,05036303,05085503
nearsynonym,05036303,05132803
nearsynonym,05036303,06696003
nearsynonym,05036303,06561203
nearsynonym,05036303,06669303
nearsynonym,05036303,05108303
hyponym,05036602,05134801
nearsynonym,05036701,09130201
nearsynonym,05036701,06009201
varword,05036701,06012201
synonym,05036901,05037301
synonym,05036902,05037302
synonym,05037401,05069301
synonym,05038201,06005203
synonym,05038201,06702803
synonym,05038201,06583302
synonym,05038203,05192101
synonym,05038203,07022101
synonym,05038203,07085410
synonym,05038203,06702804
nearsynonym,05038401,pwn_01941090A
hypernym,05038501,06745601
synonym,05038701,06583201
synonym,05038701,07070703
antonym,05038801,05159503
antonym,05038801,05139504
hyponym,05038801,05069708
hypernym,05038901,05194801
synonym,05039701,05069601
synonym,05039701,05081301
varword,05039901,05224201
varword,05039902,05224202
synonym,05040103,05109801
nearsynonym,05040301,06742701
synonym,05040401,07019002
synonym,05040401,07086901
synonym,05040402,07086904
synonym,05040403,06663902
synonym,05040403,06011502
hypernym,05040801,05009901
hypernym,05040801,06739601
hypernym,05040802,05009901
synonym,05041401,06715604
synonym,05041401,06657901
synonym,05041404,05013001
synonym,05041404,05115701
synonym,05041404,05191902
synonym,05041404,05062301
synonym,05041405,06681401
synonym,05041406,05069401
synonym,05041406,05095801
holonym,05041407,07050101
holonym,05041408,07050101
synonym,05041501,05072901
synonym,05041501,07100303
synonym,05041501,07074403
varword,05041501,07074402
hypernym,05041602,pwn_00567300N
hypernym,05041602,14357701
synonym,05041701,06019306
synonym,05041701,06547304
synonym,05041701,09168511
antonym,05041801,05123201
antonym,05041801,05074601
antonym,05041801,05190301
synonym,05042201,06725001
varword,05042201,07006301
synonym,05042202,06725001
synonym,05042402,05170202
synonym,05042402,07059403
synonym,05042403,07059408
synonym,05042501,05042901
synonym,05042501,06660501
synonym,05042503,05042902
synonym,05042601,06744804
synonym,05042601,06537502
synonym,05042803,06670103
synonym,05042901,06660501
synonym,05043201,05087901
synonym,05043201,05174801
hypernym,05043501,pwn_02385846V
synonym,05043701,05051303
synonym,05043701,05113601
synonym,05043701,07101508
synonym,05043701,09201101
synonym,05043701,06541709
synonym,05043701,06664803
varword,05043701,06746301
synonym,05043701,06685412
synonym,05043701,07036801
synonym,05043701,06559101
holonym,05044001,06739702
hypernym,05044002,06529801
antonym,05045001,05239301
synonym,05045001,05117603
antonym,05045002,05239302
synonym,05045101,06554201
hypernym,05045101,13513001
hyponym,05045101,14613301
hyponym,05045101,14627901
synonym,05045102,06554202
synonym,05045103,06554203
synonym,05045104,06774301
synonym,05045104,05012601
synonym,05045104,07037003
synonym,05045104,06613001
synonym,05045104,14585901
synonym,05045104,06600901
synonym,05045107,07020107
synonym,05045107,06736101
synonym,05045302,07039603
synonym,05045601,06664204
antonym,05045901,06736801
antonym,05045901,07060402
antonym,05045902,06736802
antonym,05045902,07060403
antonym,05045903,06736804
synonym,05046001,06651506
synonym,05046201,06615403
synonym,05046502,05096001
synonym,05046502,07048701
synonym,05046503,05238801
synonym,05046801,05065801
synonym,05046801,06771101
synonym,05046802,05065802
synonym,05046802,06771102
synonym,05046802,06595912
hyponym,05046903,pwn_00413315V
hypernym,05046903,pwn_00412961V
synonym,05047001,06552301
synonym,05047001,05071601
synonym,05047001,06743410
nearsynonym,05047101,pwn_06317549N
holonym,05047101,06014001
hypernym,05047102,06667101
hypernym,05047104,06667101
hypernym,05047106,06667101
hypernym,05047108,06667101
synonym,05047202,06583503
synonym,05047202,06528601
synonym,05047202,07034801
synonym,05047203,05201101
synonym,05047203,05090508
synonym,05047203,05201202
antonym,05047205,05076504
synonym,05047205,06636901
synonym,05047205,06580001
synonym,05047205,06678502
synonym,05047205,06695301
synonym,05047205,07034803
synonym,05047205,09180901
synonym,05047206,06662102
synonym,05047206,07028705
synonym,05047206,06550502
synonym,05047206,07034804
synonym,05047206,06583502
synonym,05047206,06633001
synonym,05047207,05119301
hypernym,05047207,06528601
hyponym,05047208,06002902
hyponym,05047208,05147102
varword,05047208,05161101
synonym,05047209,06696801
synonym,05047501,05230305
synonym,05047501,06728102
synonym,05047501,07043604
synonym,05047501,07046903
synonym,05047501,09286502
hypernym,05048202,06667101
synonym,05048208,06604403
synonym,05048401,05174301
synonym,05048401,05239201
synonym,05048401,05122301
synonym,05048801,06775001
synonym,05048801,05171401
synonym,05048801,06726004
synonym,05048801,05237905
synonym,05048802,06775002
synonym,05048802,05171402
synonym,05048802,07052902
synonym,05048901,05124601
synonym,05048901,05073701
synonym,05048901,05069502
synonym,05048901,05137801
synonym,05048901,05107701
synonym,05048901,05172701
synonym,05048901,07069503
synonym,05048901,06517601
hypernym,05049001,06671301
synonym,05049101,05169103
synonym,05049103,05146001
synonym,05049104,05169102
synonym,05049104,06738902
hyponym,05049401,05145401
hyponym,05049401,06591001
varword,05049402,06001201
varword,05049404,06001202
varword,05049405,06001203
varword,05049501,05169301
synonym,05049502,06679902
synonym,05049502,06787302
synonym,05049502,07046402
synonym,05049502,09230504
varword,05049502,05169302
hypernym,05049702,06667101
hypernym,05049704,06667101
hypernym,05049706,06667101
synonym,05049901,06649801
varword,05049901,05062401
synonym,05049901,06723901
synonym,05049901,05154001
varword,05049902,05062402
varword,05049903,05062403
synonym,05049904,05103901
synonym,05049904,05054701
synonym,05049904,05071003
varword,05049904,05062404
synonym,05050101,05098001
synonym,05050101,05142901
synonym,05050103,05118001
synonym,05050103,07063304
synonym,05050103,05114101
synonym,05050103,05142301
synonym,05050103,05117901
synonym,05050105,06584512
varword,05050401,05193901
hypernym,05050601,pwn_01725008V
antonym,05050801,05237008
synonym,05050801,06721035
nearsynonym,05050802,pwn_01778989V
synonym,05050901,06640603
synonym,05051201,05075401
synonym,05051201,06585602
varword,05051201,05233902
synonym,05051202,05075402
synonym,05051202,05233904
synonym,05051202,06585604
synonym,05051203,05075403
synonym,05051303,05113601
synonym,05051303,07101508
synonym,05051303,09201101
synonym,05051303,06541709
synonym,05051303,06664803
varword,05051303,06746301
synonym,05051303,06685412
synonym,05051303,07036801
synonym,05051303,06559101
synonym,05051501,05147501
synonym,05051501,05208001
synonym,05051501,05221505
synonym,05051501,05073102
synonym,05051501,05224117
synonym,05051501,05223507
synonym,05051501,05144502
synonym,05051501,07058603
synonym,05051501,07024902
synonym,05051501,09309701
synonym,05051501,09301801
varword,05051501,05221504
synonym,05051601,05195701
synonym,05051701,07009821
antonym,05051803,06531201
antonym,05051803,05186504
antonym,05051803,05174902
antonym,05051803,06670503
synonym,05051803,07036603
hypernym,05051803,06585301
synonym,05052001,05125102
synonym,05052001,06530501
synonym,05052001,05054601
synonym,05052002,05082301
synonym,05052003,06778703
synonym,05052101,05174601
hypernym,05052101,05147401
hypernym,05052101,pwn_01130277V
antonym,05052102,05168901
antonym,05052102,05141601
antonym,05052102,06708703
synonym,05052102,05142001
synonym,05052102,07018903
synonym,05052201,05093801
synonym,05052305,05203601
synonym,05052305,05203501
synonym,05052305,05203701
synonym,05052305,05204201
synonym,05052501,05193301
synonym,05052501,05097001
synonym,05052501,06540217
synonym,05052501,06540201
synonym,05052501,07033006
synonym,05052501,06617407
synonym,05052501,09250401
synonym,05052501,06582103
synonym,05052501,06733509
synonym,05052502,07113002
synonym,05052504,05172304
synonym,05052504,06526603
synonym,05052504,06628301
synonym,05052505,05172305
synonym,05052701,05161701
synonym,05052701,05156701
synonym,05052701,05162503
synonym,05052701,05219201
synonym,05052701,05192701
synonym,05053301,05150601
synonym,05053301,05174501
synonym,05053301,05056901
synonym,05053301,05129001
synonym,05053301,05056401
synonym,05053301,05079301
synonym,05053301,05119904
synonym,05053301,05178001
synonym,05053301,09250802
synonym,05053501,05077701
synonym,05053501,05224201
synonym,05053501,06605702
varword,05053501,05104101
synonym,05053601,05053002
synonym,05053701,05060101
synonym,05053701,06668201
synonym,05053701,06751401
synonym,05053701,05062701
synonym,05053701,05181501
synonym,05053801,05157101
synonym,05053801,05213801
synonym,05053801,05161702
synonym,05053801,05103801
synonym,05054201,05125001
synonym,05054403,05177201
synonym,05054501,05102001
synonym,05054501,05224801
synonym,05054601,06530501
synonym,05054601,05125102
synonym,05054602,06530503
synonym,05054701,05071003
synonym,05054701,05103901
synonym,05054701,05062404
antonym,05055101,07031201
antonym,05055101,05238301
antonym,05055101,06557701
antonym,05055101,06643501
antonym,05055101,05212801
antonym,05055101,06546901
antonym,05055101,05166201
antonym,05055101,07086001
synonym,05055101,05162001
synonym,05055101,06721801
synonym,05055101,07056401
synonym,05055101,06744601
synonym,05055101,05238401
nearsynonym,05055102,05212802
nearsynonym,05055102,14596701
nearsynonym,05055201,pwn_01568149V
synonym,05055502,06001601
synonym,05055502,05116801
synonym,05056101,07055204
synonym,05056101,07056501
hypernym,05056201,pwn_00510998V
nearsynonym,05056806,pwn_00880156V
synonym,05056901,05174501
synonym,05056901,05150601
synonym,05056901,05056401
synonym,05056901,05129001
synonym,05056901,05079301
synonym,05056901,05119904
synonym,05056901,05178001
synonym,05056901,09250802
hypernym,05057201,pwn_00698219V
hypernym,05057202,pwn_00698219V
synonym,05057502,05074002
hyponym,05057701,pwn_01510294V
synonym,05057801,05192702
varword,05058001,05208601
varword,05058002,05208602
synonym,05058101,05104001
synonym,05058101,06030812
synonym,05058101,05173301
synonym,05058101,07038008
synonym,05058101,07030506
synonym,05058101,06710207
synonym,05058401,05098111
synonym,05058401,06664309
synonym,05058401,06556902
synonym,05058501,07038901
hypernym,05058701,14466301
hypernym,05058801,pwn_01789163V
hypernym,05058802,pwn_01789163V
synonym,05058901,05060301
antonym,05058903,06600701
varword,05059003,05115501
synonym,05059004,07031604
synonym,05059004,07078302
synonym,05059004,07082103
varword,05059004,05115501
hypernym,05059004,14586201
synonym,05058201,05131601
hyponym,05058201,pwn_01782390V
synonym,05058202,05131602
nearsynonym,05059201,pwn_00022604V
synonym,05059301,06773602
synonym,05059301,06760801
hypernym,05059401,pwn_01057265V
synonym,05059501,05237001
hyponym,05059501,pwn_01125635V
hyponym,05059501,pwn_00095054V
synonym,05059502,05237003
synonym,05059503,05237004
synonym,05059503,05229402
synonym,05059503,06544910
hypernym,05059503,pwn_00063646V
hyponym,05059503,05183202
synonym,05059504,05237005
synonym,05059505,05237006
synonym,05059507,05158501
synonym,05056401,05150601
synonym,05056401,05174501
synonym,05056401,05129001
synonym,05056401,05079301
synonym,05056401,05119904
synonym,05056401,05178001
synonym,05056401,09250802
synonym,05060001,05097408
hyponym,05060002,pwn_04710852N
synonym,05060101,06668201
synonym,05060101,06751401
synonym,05060101,05062701
synonym,05060101,05181501
synonym,05060601,06000801
synonym,05060601,06000701
synonym,05060601,06744704
synonym,05060802,06586504
hypernym,05061101,06694501
synonym,05061301,06710501
hypernym,05061301,06694501
antonym,05061401,05207609
antonym,05061401,06663316
antonym,05061401,09307503
synonym,05061401,05206609
synonym,05061401,06510910
antonym,05061401,06707401
antonym,05061601,05223201
synonym,05061601,09142306
varword,05061601,06004101
synonym,05061602,06038508
varword,05061602,06004102
varword,05061603,06004103
synonym,05061604,06732505
varword,05061604,06004104
varword,05061605,06004105
antonym,05061606,05206601
synonym,05061606,05207602
varword,05061606,06004106
varword,05061607,06004107
hyponym,05061608,06566206
synonym,05061608,06504906
varword,05061608,06004108
varword,05061609,06004109
varword,05061610,06004110
nearsynonym,05061702,pwn_00886536V
hypernym,05061801,05072402
hypernym,05061801,06586503
synonym,05061901,05234101
synonym,05061901,05092001
synonym,05061901,05068001
synonym,05061901,06053401
synonym,05061901,05150801
synonym,05061901,06780401
synonym,05061901,06560209
synonym,05061901,06537910
synonym,05061901,05108101
antonym,05062201,05167801
synonym,05062201,06625004
synonym,05062201,06640304
synonym,05062301,05013001
synonym,05062301,05115701
synonym,05062301,05191902
synonym,05062401,06649801
synonym,05062401,06723901
synonym,05062401,05154001
varword,05062403,05103901
varword,05062403,05071003
synonym,05062404,05103901
synonym,05062404,05071003
synonym,05062501,06714208
hyponym,05063901,pwn_00063646V
synonym,05064201,05168203
synonym,05064201,05122001
synonym,05064201,05184403
varword,05064301,05217801
hypernym,05064301,07042104
varword,05064302,05217802
synonym,05064401,06042001
hypernym,05064501,14466301
nearsynonym,05064801,pwn_00009549V
nearsynonym,05064802,pwn_01739308V
synonym,05064902,05167702
synonym,05064902,06526301
synonym,05064902,06015104
synonym,05064902,08021512
synonym,05064902,07057002
hypernym,05065001,pwn_05113619N
hypernym,05065001,06765801
hypernym,05059701,06694501
synonym,05065201,06746504
synonym,05065201,07048304
nearsynonym,05062101,pwn_00492345V
hypernym,05064701,pwn_09615173N
holonym,05064701,06739702
varword,05065602,05093602
synonym,05065801,06771101
synonym,05065802,06771102
synonym,05065802,06595912
synonym,05066101,05094002
synonym,05066101,06748601
synonym,05066201,05129402
synonym,05066201,06005706
synonym,05066201,06757303
synonym,05066201,07007505
synonym,05066201,06651509
synonym,05066201,06635006
synonym,05066201,06661701
synonym,05066302,06575302
hypernym,05066501,06634001
hypernym,05066502,06694201
synonym,05066601,05081801
synonym,05066601,06016505
synonym,05066701,06643813
nearsynonym,05066701,pwn_06054653N
hypernym,05066701,06667102
synonym,05066801,06699302
nearsynonym,05066801,pwn_01316088V
synonym,05066802,06675602
synonym,05066802,06699305
hypernym,05066802,pwn_01379379V
synonym,05066803,06675603
synonym,05066803,06699306
hypernym,05066803,pwn_01379379V
hyponym,05066901,pwn_01473826V
hyponym,05066901,pwn_00921157V
synonym,05066902,06709309
nearsynonym,05066903,pwn_02349002A
hypernym,05066905,pwn_00920424V
hypernym,05066906,pwn_00920424V
hypernym,05067001,pwn_00788109V
synonym,05067002,05193412
synonym,05067002,06560206
synonym,05067002,07046905
hypernym,05067002,pwn_00788109V
varword,05067002,05193413
nearsynonym,05067301,pwn_01136359V
synonym,05068001,05234101
synonym,05068001,05092001
synonym,05068001,05108101
synonym,05068001,06053401
synonym,05068001,05150801
