relation_type,source_id,target_id,direction
nearsynonym,03013605,09273101,forward
nearsynonym,03013605,06685401,forward
nearsynonym,03013605,06605701,forward
nearsynonym,03013605,06514405,forward
nearsynonym,03013605,09122701,forward
nearsynonym,03013605,05033704,forward
nearsynonym,03013605,08015901,forward
nearsynonym,03013605,08016001,forward
nearsynonym,03013605,08016101,forward
nearsynonym,03013605,06564301,forward
nearsynonym,03013605,07075001,forward
nearsynonym,03013605,08020101,forward
nearsynonym,03013605,06777401,forward
nearsynonym,03013605,0658860902,forward
nearsynonym,03013605,03021703,forward
nearsynonym,03013605,08044501,forward
nearsynonym,03013605,08012601,forward
nearsynonym,03013605,06623504,forward
nearsynonym,03013605,03023112,forward
nearsynonym,03013605,08011201,forward
nearsynonym,03013605,04000201,forward
nearsynonym,03013605,04001801,forward
nearsynonym,03013605,06027501,forward
nearsynonym,03013605,03026506,forward
nearsynonym,03013605,06588609,forward
has_facet,03013701,0301370101,forward
has_facet,03013701,0301370102,forward
generic,03013701,pwn_00822267V,forward
has_facet,03013801,0301380101,forward
has_facet,03013801,0301380102,forward
generic,03013801,pwn_00115662V,forward
has_facet,03014001,0301400101,forward
has_facet,03014001,0301400102,forward
generic,03014001,pwn_00071939V,forward
generic,03014003,pwn_04388620N,forward
generic,03014004,pwn_04388620N,forward
holonym,03014004,06745601,forward
generic,03014005,pwn_10174608N,forward
hypernym,03014101,06537204,forward
generic,03014101,pwn_03115608N,forward
hypernym,03014101,14586201,forward
hypernym,03014301,pwn_07577957N,forward
hypernym,03014301,06771803,forward
holonym,03014301,05231109,forward
hypernym,03014401,pwn_07577957N,forward
hypernym,03014401,pwn_07059467N,forward
holonym,03014401,05231109,forward
hypernym,03014401,06771803,forward
has_facet,03014501,0301450101,forward
has_facet,03014501,0301450102,forward
generic,03014501,pwn_01788872V,forward
synonym,03014502,09298902,forward
generic,03014502,pwn_01073112V,forward
generic,03014503,pwn_00231405R,forward
generic,03014504,pwn_00231405R,forward
varword,03014504,04017901,forward
synonym,03014505,04017901,forward
generic,03014505,pwn_02160530A,forward
synonym,03014506,04017902,forward
generic,03014506,pwn_02160530A,forward
generic,03014507,pwn_02036124A,forward
generic,03014601,pwn_00021890V,forward
generic,03014602,pwn_05332914N,forward
generic,03014603,pwn_05331675N,forward
generic,03014605,pwn_05505002N,forward
generic,03014606,pwn_05499044N,forward
generic,03014701,pwn_00021890V,forward
generic,03014701,pwn_------,forward
generic,03014702,pwn_05332914N,forward
generic,03014703,pwn_05331675N,forward
generic,03014705,pwn_05505002N,forward
generic,03014706,pwn_05499044N,forward
synonym,03014801,05053601,forward
synonym,03014801,05053002,forward
hyponym,03014801,pwn_07578646N,forward
generic,03014901,pwn_09794283N,forward
hypernym,03014901,06667101,forward
varword,03014902,091571,forward
hypernym,03014902,06667101,forward
synonym,03015001,0664070101,forward
synonym,03015001,06610301,forward
generic,03015001,pwn_00804159V,forward
synonym,03015001,06640701,forward
has_facet,03015101,0301510101,forward
has_facet,03015101,0301510102,forward
generic,03015101,pwn_00718960V,forward
varword,03015101,03015201,forward
has_facet,03015201,0301520101,forward
has_facet,03015201,0301520102,forward
generic,03015201,pwn_00804159V,forward
varword,03015201,03015101,forward
synonym,03015201,03015201,forward
synonym,03015301,04156202,forward
synonym,03015301,04016308,forward
synonym,03015301,04001302,forward
synonym,03015302,04156203,forward
synonym,03015302,04001303,forward
synonym,03015302,04016306,forward
generic,03015302,pwn_00440138V,forward
has_facet,03015303,0301530301,forward
has_facet,03015303,0301530302,forward
synonym,03015304,04001305,forward
synonym,03015304,04156205,forward
synonym,03015305,04156201,forward
synonym,03015305,04016309,forward
synonym,03015305,04001301,forward
synonym,03015305,03020201,forward
synonym,03015305,04001001,forward
synonym,03015305,05146303,forward
generic,03015306,pwn_01363279V,forward
generic,03015307,pwn_01365204V,forward
synonym,03015308,06657907,forward
generic,03015308,pwn_01853077V,forward
generic,03015309,pwn_01774647V,forward
antonym,03015310,09310504,forward
hyponym,03015310,06734512,forward
generic,03015310,pwn_01192264V,forward
generic,03015311,pwn_00881672V,forward
synonym,03015312,140071,forward
generic,03015312,pwn_02508964N,forward
synonym,03015401,07023705,forward
synonym,03015401,03024801,forward
synonym,03015401,03049301,forward
synonym,03015401,09278201,forward
generic,03015401,pwn_00430666V,forward
synonym,03015402,03000701,forward
synonym,03015402,03050001,forward
synonym,03015402,03049302,forward
synonym,03015402,03000604,forward
synonym,03015402,04018205,forward
synonym,03015402,04018504,forward
synonym,03015402,03024802,forward
synonym,03015402,04016402,forward
synonym,03015402,04016002,forward
synonym,03015402,04015308,forward
synonym,03015402,05198206,forward
synonym,03015402,06751102,forward
synonym,03015402,09038903,forward
synonym,03015402,06617408,forward
synonym,03015402,07046502,forward
synonym,03015402,09278202,forward
generic,03015402,pwn_00518267A,forward
synonym,03015403,03000605,forward
synonym,03015403,04018207,forward
synonym,03015403,04018505,forward
synonym,03015403,03050003,forward
synonym,03015403,03000703,forward
synonym,03015403,03049303,forward
synonym,03015403,04014104,forward
synonym,03015403,05198207,forward
synonym,03015403,04018303,forward
synonym,03015403,08056702,forward
generic,03015403,pwn_00522821A,forward
synonym,03015404,03049305,forward
synonym,03015404,07023706,forward
generic,03015404,pwn_02876763A,forward
varword,03015404,03049304,forward
synonym,03015405,03000702,forward
synonym,03015405,03050002,forward
synonym,03015405,03000606,forward
synonym,03015405,04018209,forward
synonym,03015405,03049304,forward
synonym,03015405,03024803,forward
synonym,03015405,04018506,forward
synonym,03015405,09278203,forward
generic,03015405,pwn_00439577A,forward
synonym,03015406,03049306,forward
synonym,03015406,07023707,forward
generic,03015406,pwn_04465690N,forward
generic,03015501,pwn_09759561N,forward
antonym,03015502,10009201,forward
generic,03015502,pwn_00096714R,forward
has_facet,03015601,0301560101,forward
has_facet,03015601,0301560102,forward
generic,03015701,pwn_04319601N,forward
synonym,03015702,0667620101,forward
generic,03015702,pwn_09599721N,forward
synonym,03015702,06676201,forward
holonym,03015702,06739701,forward
generic,03015703,pwn_03424890N,forward
generic,03015705,pwn_10089455N,forward
generic,03015708,pwn_00362624N,forward
generic,03015709,pwn_00362624N,forward
generic,03015710,pwn_09606854N,forward
generic,03015711,pwn_06049069N,forward
antonym,03015801,07036603,forward
antonym,03015801,05051803,forward
synonym,03015801,04018801,forward
synonym,03015801,06670503,forward
synonym,03015801,06531201,forward
synonym,03015801,05174902,forward
synonym,03015801,05186504,forward
synonym,03015801,08039102,forward
generic,03015801,pwn_05460141N,forward
hypernym,03015801,05186502,forward
synonym,03015802,145310,forward
generic,03015802,pwn_05443380N,forward
hypernym,03015803,pwn_07280379N,forward
varword,03015803,03015801,forward
generic,03015804,pwn_00153258V,forward
varword,03015804,07050301,forward
generic,03015805,pwn_00100699A,forward
generic,03015806,pwn_01579356A,forward
synonym,03015807,0301590101,forward
synonym,03015807,0671390101,forward
generic,03015807,pwn_00059927R,forward
synonym,03015807,03015901,forward
synonym,03015807,06713901,forward
synonym,03015808,06668201,forward
synonym,03015808,06751401,forward
synonym,03015808,05053701,forward
synonym,03015808,05060101,forward
synonym,03015808,05062701,forward
synonym,03015808,05181501,forward
generic,03015808,pwn_00040922R,forward
has_facet,03015901,0301590101,forward
has_facet,03015901,0301590102,forward
has_facet,03015901,0301590103,forward
hyponym,03015901,pwn_00059927R,forward
hyponym,03015901,pwn_00221675A,forward
synonym,03016001,05099301,forward
synonym,03016001,0668460401,forward
generic,03016001,pwn_00918492A,forward
synonym,03016001,06684604,forward
synonym,03016002,05172901,forward
synonym,03016002,06045001,forward
synonym,03016002,05216701,forward
synonym,03016002,05172306,forward
synonym,03016002,05166211,forward
synonym,03016002,05126801,forward
synonym,03016002,06617205,forward
synonym,03016002,07031106,forward
synonym,03016002,06640302,forward
synonym,03016002,06625002,forward
synonym,03016002,06663313,forward
synonym,03016002,08014701,forward
synonym,03016002,06710214,forward
synonym,03016002,07076510,forward
synonym,03016002,06702812,forward
synonym,03016002,09260601,forward
synonym,03016002,06570201,forward
synonym,03016002,05007004,forward
generic,03016002,pwn_00031106R,forward
varword,03016101,03016201,forward
varword,03016201,03016101,forward
generic,03016301,pwn_05627311N,forward
hypernym,03016301,06526101,forward
generic,03016302,pwn_01366255A,forward
synonym,03016401,07044301,forward
generic,03016401,pwn_05423373N,forward
hypernym,03016401,10001001,forward
synonym,03016601,09024902,forward
synonym,03016601,09086603,forward
generic,03016601,pwn_00167965R,forward
generic,03016701,pwn_00059146R,forward
generic,03016702,pwn_00059146R,forward
generic,03016801,pwn_01616002A,forward
generic,03016901,pwn_04975823N,forward
generic,03017001,pwn_04975823N,forward
generic,03017201,pwn_00440600V,forward
synonym,03017202,03002501,forward
synonym,03017202,03002302,forward
synonym,03017202,03031901,forward
synonym,03017202,03026701,forward
synonym,03017202,03002601,forward
synonym,03017202,03032001,forward
synonym,03017202,03026801,forward
synonym,03017202,03002401,forward
generic,03017202,pwn_00154911R,forward
varword,03017202,03017201,forward
generic,03017301,pwn_02158584A,forward
generic,03017401,pwn_07280379N,forward
hypernym,03017401,05186501,forward
synonym,03017402,04015506,forward
synonym,03017402,09298702,forward
generic,03017402,pwn_09715092N,forward
generic,03017501,pwn_07128451N,forward
hypernym,03017501,05186501,forward
generic,03017601,pwn_00514559V,forward
generic,03017602,pwn_02311696A,forward
has_facet,03017701,0301770101,forward
has_facet,03017701,0301770102,forward
generic,03017701,pwn_00787825V,forward
synonym,03017801,06554001,forward
synonym,03017801,06540101,forward
synonym,03017801,06576317,forward
synonym,03017801,07071308,forward
synonym,03017801,09001102,forward
generic,03017801,pwn_01820283V,forward
synonym,03017802,04017515,forward
synonym,03017802,05007605,forward
synonym,03017802,05148204,forward
synonym,03017802,07071309,forward
synonym,03017802,09001103,forward
generic,03017802,pwn_01843927V,forward
varword,03017802,08011205,forward
generic,03017803,pwn_01813355V,forward
synonym,03017804,05034004,forward
synonym,03017804,06715610,forward
synonym,03017804,06624804,forward
synonym,03017804,09042201,forward
synonym,03017804,06666304,forward
generic,03017804,pwn_01815328V,forward
varword,03017804,05034003,forward
synonym,03017805,07043706,forward
generic,03017805,pwn_00133085V,forward
generic,03017806,pwn_00882513V,forward
synonym,03017807,04034203,forward
synonym,03017807,04027004,forward
synonym,03017807,03049201,forward
synonym,03017807,03059901,forward
generic,03017807,pwn_00061267R,forward
varword,03017807,04027003,forward
hypernym,03017808,pwn_10959811N,forward
generic,03017901,pwn_00107597R,forward
has_facet,03018001,0301800101,forward
has_facet,03018001,0301800102,forward
has_facet,03018001,0301800103,forward
hyponym,03018001,pwn_01211167V,forward
hyponym,03018001,pwn_05609785N,forward
hyponym,03018001,pwn_01226113V,forward
generic,03018102,pwn_00706689V,forward
generic,03018103,pwn_00715752V,forward
has_facet,03018201,0301820101,forward
has_facet,03018201,0301820102,forward
antonym,03018201,03033701,forward
nearsynonym,03018201,pwn_06355475N,forward
varword,03018201,04143901,forward
antonym,03018202,03033702,forward
antonym,03018202,06551002,forward
antonym,03018202,03006701,forward
nearsynonym,03018202,05230901,forward
nearsynonym,03018202,05231001,forward
synonym,03018202,06630502,forward
synonym,03018202,04143801,forward
synonym,03018202,03018301,forward
hyponym,03018202,pwn_00072011R,forward
varword,03018202,04143902,forward
holonym,03018202,06750901,forward
antonym,03018203,03033703,forward
antonym,03018203,06551003,forward
antonym,03018203,07009806,forward
synonym,03018203,06630503,forward
synonym,03018203,04143801,forward
synonym,03018203,06005703,forward
synonym,03018203,05097403,forward
hyponym,03018203,pwn_03217207N,forward
varword,03018203,04143903,forward
antonym,03018204,03033704,forward
antonym,03018204,06551004,forward
synonym,03018204,06630504,forward
synonym,03018204,04143801,forward
generic,03018204,pwn_00504705R,forward
varword,03018204,04143904,forward
antonym,03018205,03033705,forward
antonym,03018205,06551005,forward
synonym,03018205,06630505,forward
synonym,03018205,04143801,forward
hypernym,03018205,pwn_00504705R,forward
varword,03018205,04143905,forward
antonym,03018206,03033706,forward
antonym,03018206,06551006,forward
synonym,03018206,06630506,forward
synonym,03018206,04143801,forward
generic,03018206,pwn_00114832R,forward
varword,03018206,04143906,forward
holonym,03018206,06560101,forward
antonym,03018207,03033707,forward
antonym,03018207,06551007,forward
synonym,03018207,06630507,forward
synonym,03018207,04143801,forward
generic,03018207,pwn_00777771A,forward
varword,03018207,04143907,forward
antonym,03018208,065324,forward
antonym,03018208,070118,forward
antonym,03018208,06551008,forward
antonym,03018208,03033708,forward
synonym,03018208,06630508,forward
synonym,03018208,04143801,forward
generic,03018208,pwn_06358233N,forward
varword,03018208,04143908,forward
varword,03018208,06532401,forward
varword,03018208,07011801,forward
antonym,03018209,03033711,forward
antonym,03018209,06551009,forward
synonym,03018209,06630509,forward
synonym,03018209,04143801,forward
generic,03018209,pwn_10849142N,forward
varword,03018209,04143909,forward
antonym,03018210,03033712,forward
antonym,03018210,06551010,forward
antonym,03018210,03056801,forward
antonym,03018210,03050501,forward
antonym,03018210,06576006,forward
synonym,03018210,03056401,forward
synonym,03018210,04084801,forward
synonym,03018210,03050101,forward
synonym,03018210,04084701,forward
synonym,03018210,03050201,forward
synonym,03018210,06521506,forward
generic,03018210,pwn_00059146R,forward
varword,03018210,04143910,forward
antonym,03018211,03033713,forward
antonym,03018211,06551011,forward
antonym,03018211,05195608,forward
antonym,03018211,06627509,forward
antonym,03018211,09288803,forward
synonym,03018211,06739003,forward
synonym,03018211,06630510,forward
synonym,03018211,04143801,forward
synonym,03018211,03050102,forward
